"","lap","cars","Position"
"513",27,"99",5
"514",27,"55",6
"515",27,"4",7
"516",27,"77",8
"517",27,"6",9
"518",27,"3",10
"519",27,"33",11
"520",27,"31",12
"521",27,"26",13
"522",27,"11",14
"523",27,"63",15
"524",27,"23",16
"525",27,"8",17
"526",28,"10",1
"527",28,"7",2
"528",28,"99",3
"529",28,"44",4
"530",28,"18",5
"531",28,"55",6
"532",28,"4",7
"533",28,"77",8
"534",28,"3",9
"535",28,"31",10
"536",28,"26",11
"537",28,"6",12
"538",28,"11",13
"539",28,"33",14
"540",28,"8",15
"541",28,"63",16
"542",28,"23",17
"543",29,"10",1
"544",29,"7",2
"545",29,"99",3
"546",29,"55",4
"547",29,"18",5
"548",29,"4",6
"549",29,"77",7
"550",29,"3",8
"551",29,"31",9
"552",29,"26",10
"553",29,"11",11
"554",29,"6",12
"555",29,"8",13
"556",29,"33",14
"557",29,"63",15
"558",29,"23",16
"559",29,"44",17
"560",30,"10",1
"561",30,"7",2
"562",30,"55",3
"563",30,"18",4
"564",30,"4",5
"565",30,"77",6
"566",30,"3",7
"567",30,"31",8
"568",30,"99",9
"569",30,"26",10
"570",30,"11",11
"571",30,"6",12
"572",30,"8",13
"573",30,"63",14
"574",30,"23",15
"575",30,"33",16
"576",30,"44",17
"577",31,"10",1
"578",31,"7",2
"579",31,"55",3
"580",31,"18",4
"581",31,"4",5
"582",31,"77",6
"583",31,"3",7
"584",31,"31",8
"585",31,"26",9
"586",31,"11",10
"587",31,"6",11
"588",31,"8",12
"589",31,"63",13
"590",31,"23",14
"591",31,"44",15
"592",31,"99",16
"593",32,"10",1
"594",32,"7",2
"595",32,"55",3
"596",32,"18",4
"597",32,"4",5
"598",32,"77",6
"599",32,"3",7
"600",32,"31",8
"601",32,"26",9
"602",32,"11",10
"603",32,"6",11
"604",32,"8",12
"605",32,"63",13
"606",32,"23",14
"607",32,"44",15
"608",32,"99",16
"609",33,"10",1
"610",33,"7",2
"611",33,"55",3
"612",33,"18",4
"613",33,"4",5
"614",33,"77",6
"615",33,"3",7
"616",33,"31",8
"617",33,"26",9
"618",33,"11",10
"619",33,"6",11
"620",33,"8",12
"621",33,"63",13
"622",33,"23",14
"623",33,"44",15
"624",33,"99",16
"625",34,"10",1
"626",34,"55",2
"627",34,"7",3
"628",34,"18",4
"629",34,"4",5
"630",34,"77",6
"631",34,"3",7
"632",34,"31",8
"633",34,"26",9
"634",34,"11",10
"635",34,"6",11
"636",34,"8",12
"637",34,"63",13
"638",34,"23",14
"639",34,"44",15
"640",34,"99",16
"641",35,"10",1
"642",35,"55",2
"643",35,"18",3
"644",35,"7",4
"645",35,"4",5
"646",35,"77",6
"647",35,"3",7
"648",35,"31",8
