"","lap","cars","Position"
"646",32,"11",6
"647",32,"63",7
"648",32,"3",8
"649",32,"10",9
"650",32,"7",10
"651",32,"55",11
"652",32,"23",12
"653",32,"5",13
"654",32,"4",14
"655",32,"99",15
"656",32,"8",16
"657",32,"26",17
"658",32,"20",18
"659",32,"6",19
"660",32,"18",20
"661",33,"44",1
"662",33,"77",2
"663",33,"16",3
"664",33,"33",4
"665",33,"31",5
"666",33,"11",6
"667",33,"63",7
"668",33,"3",8
"669",33,"10",9
"670",33,"55",10
"671",33,"7",11
"672",33,"23",12
"673",33,"5",13
"674",33,"4",14
"675",33,"99",15
"676",33,"8",16
"677",33,"26",17
"678",33,"6",18
"679",33,"20",19
"680",33,"18",20
"681",34,"44",1
"682",34,"77",2
"683",34,"16",3
"684",34,"33",4
"685",34,"11",5
"686",34,"31",6
"687",34,"63",7
"688",34,"3",8
"689",34,"10",9
"690",34,"55",10
"691",34,"7",11
"692",34,"23",12
"693",34,"5",13
"694",34,"4",14
"695",34,"99",15
"696",34,"8",16
"697",34,"26",17
"698",34,"6",18
"699",34,"20",19
"700",34,"18",20
"701",35,"44",1
"702",35,"77",2
"703",35,"33",3
"704",35,"16",4
"705",35,"11",5
"706",35,"31",6
"707",35,"63",7
"708",35,"3",8
"709",35,"10",9
"710",35,"55",10
"711",35,"7",11
"712",35,"23",12
"713",35,"5",13
"714",35,"4",14
"715",35,"99",15
"716",35,"8",16
"717",35,"26",17
"718",35,"6",18
"719",35,"20",19
"720",35,"18",20
"721",36,"44",1
"722",36,"77",2
"723",36,"33",3
"724",36,"16",4
"725",36,"11",5
"726",36,"31",6
"727",36,"63",7
"728",36,"3",8
"729",36,"10",9
"730",36,"55",10
"731",36,"7",11
"732",36,"23",12
"733",36,"5",13
"734",36,"4",14
"735",36,"99",15
"736",36,"8",16
"737",36,"26",17
"738",36,"6",18
"739",36,"20",19
"740",36,"18",20
"741",37,"44",1
"742",37,"77",2
"743",37,"33",3
"744",37,"16",4
"745",37,"11",5
"746",37,"31",6
"747",37,"3",7
"748",37,"10",8
"749",37,"55",9
"750",37,"7",10
"751",37,"23",11
"752",37,"5",12
"753",37,"4",13
"754",37,"99",14
"755",37,"63",15
"756",37,"8",16
"757",37,"26",17
"758",37,"6",18
"759",37,"20",19
"760",37,"18",20
"761",38,"44",1
"762",38,"77",2
"763",38,"33",3
"764",38,"16",4
"765",38,"11",5
"766",38,"31",6
"767",38,"3",7
"768",38,"10",8
"769",38,"55",9
"770",38,"7",10
"771",38,"23",11
"772",38,"5",12
"773",38,"4",13
"774",38,"99",14
"775",38,"63",15
"776",38,"8",16
"777",38,"26",17
"778",38,"20",18
"779",38,"6",19
"780",38,"18",20
"781",39,"44",1
"782",39,"77",2
"783",39,"33",3
"784",39,"16",4
"785",39,"11",5
"786",39,"31",6
"787",39,"3",7
"788",39,"10",8
"789",39,"55",9
"790",39,"7",10
"791",39,"23",11
"792",39,"5",12
"793",39,"4",13
"794",39,"99",14
"795",39,"63",15
"796",39,"8",16
"797",39,"26",17
"798",39,"20",18
"799",39,"6",19
"800",39,"18",20
"801",40,"44",1
"802",40,"77",2
"803",40,"33",3
"804",40,"16",4
"805",40,"11",5
"806",40,"31",6
"807",40,"3",7
"808",40,"10",8
"809",40,"55",9
"810",40,"7",10
"811",40,"23",11
"812",40,"5",12
"813",40,"4",13
"814",40,"99",14
"815",40,"63",15
"816",40,"8",16
"817",40,"26",17
"818",40,"20",18
"819",40,"6",19
"820",40,"18",20
"821",41,"77",1
"822",41,"44",2
"823",41,"33",3
"824",41,"16",4
"825",41,"11",5
"826",41,"31",6
"827",41,"3",7
"828",41,"10",8
"829",41,"55",9
"830",41,"7",10
"831",41,"23",11
"832",41,"5",12
"833",41,"4",13
"834",41,"99",14
"835",41,"63",15
"836",41,"26",16
"837",41,"8",17
"838",41,"20",18
"839",41,"6",19
"840",41,"18",20
"841",42,"44",1
"842",42,"77",2
"843",42,"33",3
"844",42,"16",4
"845",42,"11",5
"846",42,"31",6
"847",42,"3",7
"848",42,"10",8
"849",42,"55",9
"850",42,"7",10
"851",42,"23",11
"852",42,"5",12
"853",42,"4",13
"854",42,"99",14
"855",42,"63",15
"856",42,"26",16
"857",42,"8",17
"858",42,"20",18
"859",42,"6",19
"860",42,"18",20
"861",43,"44",1
"862",43,"77",2
"863",43,"33",3
"864",43,"16",4
"865",43,"11",5
"866",43,"31",6
"867",43,"3",7
"868",43,"10",8
"869",43,"55",9
"870",43,"7",10
"871",43,"23",11
"872",43,"5",12
"873",43,"4",13
"874",43,"99",14
"875",43,"63",15
"876",43,"26",16
"877",43,"8",17
"878",43,"20",18
"879",43,"6",19
"880",43,"18",20
"881",44,"44",1
"882",44,"77",2
"883",44,"33",3
"884",44,"16",4
"885",44,"11",5
"886",44,"31",6
"887",44,"3",7
"888",44,"10",8
"889",44,"55",9
"890",44,"7",10
"891",44,"23",11
"892",44,"5",12
"893",44,"99",13
"894",44,"63",14
"895",44,"26",15
"896",44,"8",16
"897",44,"4",17
"898",44,"20",18
"899",44,"6",19
"900",44,"18",20
"901",45,"44",1
"902",45,"77",2
"903",45,"33",3
"904",45,"16",4
"905",45,"11",5
"906",45,"31",6
"907",45,"10",7
"908",45,"3",8
"909",45,"55",9
"910",45,"7",10
