"","lap","cars","Position"
"279",15,"33",2
"280",15,"77",3
"281",15,"23",4
"282",15,"55",5
"283",15,"31",6
"284",15,"3",7
"285",15,"10",8
"286",15,"18",9
"287",15,"11",10
"288",15,"4",11
"289",15,"26",12
"290",15,"99",13
"291",15,"8",14
"292",15,"7",15
"293",15,"20",16
"294",15,"6",17
"295",15,"63",18
"296",16,"44",1
"297",16,"33",2
"298",16,"77",3
"299",16,"23",4
"300",16,"55",5
"301",16,"31",6
"302",16,"3",7
"303",16,"10",8
"304",16,"18",9
"305",16,"11",10
"306",16,"4",11
"307",16,"26",12
"308",16,"99",13
"309",16,"8",14
"310",16,"7",15
"311",16,"20",16
"312",16,"6",17
"313",16,"63",18
"314",17,"44",1
"315",17,"33",2
"316",17,"77",3
"317",17,"23",4
"318",17,"55",5
"319",17,"31",6
"320",17,"3",7
"321",17,"18",8
"322",17,"10",9
"323",17,"11",10
"324",17,"4",11
"325",17,"26",12
"326",17,"99",13
"327",17,"8",14
"328",17,"7",15
"329",17,"20",16
"330",17,"6",17
"331",17,"63",18
"332",18,"44",1
"333",18,"33",2
"334",18,"77",3
"335",18,"23",4
"336",18,"55",5
"337",18,"31",6
"338",18,"3",7
"339",18,"18",8
"340",18,"11",9
"341",18,"10",10
"342",18,"4",11
"343",18,"26",12
"344",18,"99",13
"345",18,"7",14
"346",18,"8",15
"347",18,"20",16
"348",18,"6",17
"349",18,"63",18
"350",19,"44",1
"351",19,"33",2
"352",19,"77",3
"353",19,"23",4
"354",19,"55",5
"355",19,"3",6
"356",19,"31",7
"357",19,"18",8
"358",19,"11",9
"359",19,"10",10
"360",19,"4",11
"361",19,"26",12
"362",19,"99",13
"363",19,"7",14
"364",19,"8",15
"365",19,"20",16
"366",19,"6",17
"367",19,"63",18
"368",20,"44",1
"369",20,"33",2
"370",20,"77",3
"371",20,"23",4
"372",20,"55",5
"373",20,"3",6
"374",20,"31",7
"375",20,"18",8
"376",20,"11",9
"377",20,"10",10
"378",20,"4",11
"379",20,"26",12
"380",20,"99",13
"381",20,"7",14
"382",20,"8",15
"383",20,"20",16
"384",20,"6",17
"385",20,"63",18
"386",21,"44",1
"387",21,"33",2
"388",21,"77",3
"389",21,"23",4
"390",21,"55",5
"391",21,"3",6
"392",21,"31",7
"393",21,"18",8
"394",21,"11",9
"395",21,"4",10
"396",21,"10",11
"397",21,"26",12
"398",21,"99",13
"399",21,"7",14
"400",21,"8",15
"401",21,"20",16
"402",21,"6",17
"403",21,"63",18
"404",22,"44",1
"405",22,"33",2
"406",22,"77",3
"407",22,"23",4
"408",22,"55",5
"409",22,"3",6
"410",22,"31",7
"411",22,"18",8
"412",22,"11",9
"413",22,"4",10
"414",22,"10",11
"415",22,"26",12
"416",22,"99",13
"417",22,"7",14
"418",22,"20",15
"419",22,"8",16
"420",22,"6",17
"421",22,"63",18
"422",23,"44",1
"423",23,"33",2
"424",23,"77",3
"425",23,"23",4
"426",23,"55",5
"427",23,"3",6
"428",23,"31",7
"429",23,"18",8
"430",23,"11",9
"431",23,"4",10
"432",23,"10",11
"433",23,"26",12
"434",23,"99",13
"435",23,"7",14
"436",23,"20",15
"437",23,"8",16
"438",23,"6",17
"439",23,"63",18
"440",24,"44",1
"441",24,"77",2
"442",24,"33",3
"443",24,"23",4
"444",24,"55",5
"445",24,"3",6
"446",24,"31",7
"447",24,"18",8
"448",24,"11",9
"449",24,"4",10
"450",24,"26",11
"451",24,"99",12
"452",24,"10",13
"453",24,"7",14
"454",24,"20",15
"455",24,"8",16
"456",24,"6",17
"457",24,"63",18
"458",25,"44",1
"459",25,"77",2
"460",25,"33",3
"461",25,"23",4
"462",25,"55",5
"463",25,"3",6
"464",25,"18",7
"465",25,"11",8
"466",25,"31",9
"467",25,"4",10
"468",25,"26",11
"469",25,"99",12
"470",25,"7",13
"471",25,"20",14
"472",25,"8",15
"473",25,"6",16
"474",25,"63",17
"475",25,"10",18
"476",26,"44",1
"477",26,"77",2
"478",26,"33",3
"479",26,"23",4
"480",26,"55",5
"481",26,"3",6
"482",26,"18",7
"483",26,"11",8
"484",26,"4",9
"485",26,"26",10
"486",26,"99",11
"487",26,"7",12
"488",26,"20",13
"489",26,"8",14
"490",26,"6",15
"491",26,"63",16
"492",26,"10",17
"493",27,"44",1
"494",27,"77",2
"495",27,"33",3
"496",27,"23",4
"497",27,"55",5
"498",27,"3",6
"499",27,"18",7
"500",27,"11",8
"501",27,"4",9
"502",27,"26",10
"503",27,"99",11
"504",27,"7",12
"505",27,"20",13
"506",27,"8",14
"507",27,"6",15
"508",27,"63",16
"509",27,"10",17
"510",28,"77",1
"511",28,"44",2
"512",28,"33",3
"513",28,"23",4
"514",28,"55",5
"515",28,"3",6
"516",28,"18",7
"517",28,"11",8
"518",28,"4",9
"519",28,"26",10
"520",28,"99",11
"521",28,"7",12
"522",28,"20",13
"523",28,"8",14
"524",28,"6",15
"525",28,"63",16
"526",28,"10",17
"527",29,"77",1
"528",29,"44",2
"529",29,"33",3
"530",29,"23",4
"531",29,"55",5
"532",29,"3",6
"533",29,"18",7
"534",29,"11",8
"535",29,"4",9
"536",29,"26",10
"537",29,"99",11
"538",29,"7",12
"539",29,"20",13
"540",29,"8",14
"541",29,"6",15
"542",29,"63",16
"543",29,"10",17
"544",30,"77",1
"545",30,"44",2
"546",30,"33",3
"547",30,"23",4
"548",30,"55",5
"549",30,"3",6
"550",30,"18",7
"551",30,"11",8
"552",30,"4",9
"553",30,"26",10
"554",30,"99",11
"555",30,"7",12
"556",30,"20",13
"557",30,"8",14
"558",30,"6",15
