"","lap","cars","Position"
"879",48,"5",13
"880",48,"7",14
"881",48,"4",15
"882",48,"6",16
"883",48,"8",17
"884",48,"63",18
"885",49,"77",1
"886",49,"33",2
"887",49,"44",3
"888",49,"11",4
"889",49,"3",5
"890",49,"16",6
"891",49,"31",7
"892",49,"26",8
"893",49,"10",9
"894",49,"23",10
"895",49,"99",11
"896",49,"20",12
"897",49,"5",13
"898",49,"7",14
"899",49,"4",15
"900",49,"6",16
"901",49,"8",17
"902",49,"63",18
"903",50,"77",1
"904",50,"33",2
"905",50,"44",3
"906",50,"11",4
"907",50,"3",5
"908",50,"16",6
"909",50,"31",7
"910",50,"26",8
"911",50,"10",9
"912",50,"23",10
"913",50,"99",11
"914",50,"20",12
"915",50,"5",13
"916",50,"7",14
"917",50,"4",15
"918",50,"6",16
"919",50,"8",17
"920",50,"63",18
"921",51,"77",1
"922",51,"33",2
"923",51,"44",3
"924",51,"11",4
"925",51,"3",5
"926",51,"16",6
"927",51,"31",7
"928",51,"26",8
"929",51,"10",9
"930",51,"23",10
"931",51,"99",11
"932",51,"20",12
"933",51,"5",13
"934",51,"7",14
"935",51,"4",15
"936",51,"6",16
"937",51,"8",17
"938",51,"63",18
"939",52,"77",1
"940",52,"33",2
"941",52,"44",3
"942",52,"11",4
"943",52,"3",5
"944",52,"16",6
"945",52,"31",7
"946",52,"26",8
"947",52,"10",9
"948",52,"23",10
"949",52,"99",11
"950",52,"20",12
"951",52,"5",13
"952",52,"7",14
"953",52,"4",15
"954",52,"6",16
"955",52,"8",17
"956",52,"63",18
"957",53,"77",1
"958",53,"33",2
"959",53,"44",3
"960",53,"11",4
"961",53,"3",5
"962",53,"16",6
"963",53,"31",7
"964",53,"26",8
"965",53,"10",9
"966",53,"23",10
