"","lap","cars","Position"
"244",13,"77",2
"245",13,"33",3
"246",13,"10",4
"247",13,"11",5
"248",13,"3",6
"249",13,"23",7
"250",13,"31",8
"251",13,"18",9
"252",13,"4",10
"253",13,"26",11
"254",13,"5",12
"255",13,"7",13
"256",13,"16",14
"257",13,"8",15
"258",13,"20",16
"259",13,"6",17
"260",14,"44",1
"261",14,"77",2
"262",14,"33",3
"263",14,"10",4
"264",14,"11",5
"265",14,"3",6
"266",14,"23",7
"267",14,"31",8
"268",14,"18",9
"269",14,"4",10
"270",14,"26",11
"271",14,"5",12
"272",14,"7",13
"273",14,"16",14
"274",14,"8",15
"275",14,"20",16
"276",14,"6",17
"277",15,"44",1
"278",15,"77",2
"279",15,"33",3
"280",15,"10",4
"281",15,"11",5
"282",15,"3",6
"283",15,"23",7
"284",15,"31",8
"285",15,"18",9
"286",15,"4",10
"287",15,"26",11
"288",15,"5",12
"289",15,"7",13
"290",15,"16",14
"291",15,"8",15
"292",15,"20",16
"293",15,"6",17
"294",16,"44",1
"295",16,"77",2
"296",16,"33",3
"297",16,"10",4
"298",16,"11",5
"299",16,"3",6
"300",16,"23",7
"301",16,"31",8
"302",16,"18",9
"303",16,"4",10
"304",16,"26",11
"305",16,"7",12
"306",16,"5",13
"307",16,"16",14
"308",16,"8",15
"309",16,"20",16
"310",16,"6",17
"311",17,"44",1
"312",17,"77",2
"313",17,"33",3
"314",17,"10",4
"315",17,"3",5
"316",17,"23",6
"317",17,"11",7
"318",17,"31",8
"319",17,"18",9
"320",17,"4",10
"321",17,"26",11
"322",17,"7",12
"323",17,"5",13
"324",17,"16",14
"325",17,"8",15
"326",17,"20",16
"327",17,"6",17
"328",18,"44",1
"329",18,"77",2
"330",18,"33",3
"331",18,"10",4
"332",18,"3",5
"333",18,"23",6
"334",18,"31",7
"335",18,"18",8
"336",18,"4",9
"337",18,"26",10
"338",18,"7",11
"339",18,"11",12
"340",18,"5",13
"341",18,"16",14
"342",18,"8",15
"343",18,"20",16
"344",18,"6",17
"345",19,"44",1
"346",19,"77",2
"347",19,"33",3
"348",19,"10",4
"349",19,"3",5
"350",19,"23",6
"351",19,"31",7
"352",19,"18",8
"353",19,"4",9
"354",19,"26",10
"355",19,"7",11
"356",19,"5",12
"357",19,"16",13
"358",19,"8",14
"359",19,"20",15
"360",19,"6",16
"361",19,"11",17
"362",20,"44",1
"363",20,"77",2
"364",20,"33",3
"365",20,"10",4
"366",20,"3",5
"367",20,"23",6
"368",20,"31",7
"369",20,"18",8
"370",20,"4",9
"371",20,"26",10
"372",20,"7",11
"373",20,"5",12
"374",20,"16",13
"375",20,"8",14
"376",20,"20",15
"377",20,"6",16
"378",20,"11",17
"379",21,"44",1
"380",21,"77",2
"381",21,"33",3
"382",21,"3",4
"383",21,"10",5
"384",21,"23",6
"385",21,"31",7
"386",21,"18",8
"387",21,"4",9
"388",21,"26",10
"389",21,"7",11
"390",21,"5",12
"391",21,"16",13
"392",21,"8",14
"393",21,"20",15
"394",21,"6",16
"395",21,"11",17
"396",22,"44",1
"397",22,"77",2
"398",22,"33",3
"399",22,"3",4
"400",22,"10",5
"401",22,"23",6
"402",22,"31",7
"403",22,"18",8
"404",22,"4",9
"405",22,"26",10
"406",22,"7",11
"407",22,"5",12
"408",22,"16",13
"409",22,"8",14
"410",22,"20",15
"411",22,"6",16
"412",22,"11",17
"413",23,"44",1
"414",23,"77",2
"415",23,"33",3
"416",23,"3",4
"417",23,"10",5
"418",23,"23",6
"419",23,"31",7
"420",23,"18",8
"421",23,"4",9
"422",23,"26",10
"423",23,"7",11
"424",23,"5",12
"425",23,"16",13
"426",23,"8",14
"427",23,"20",15
"428",23,"11",16
"429",23,"6",17
"430",24,"44",1
"431",24,"77",2
"432",24,"33",3
"433",24,"3",4
"434",24,"23",5
"435",24,"10",6
"436",24,"31",7
"437",24,"18",8
"438",24,"4",9
"439",24,"26",10
"440",24,"7",11
"441",24,"5",12
"442",24,"16",13
"443",24,"8",14
"444",24,"11",15
"445",24,"20",16
"446",24,"6",17
"447",25,"44",1
"448",25,"77",2
"449",25,"33",3
"450",25,"3",4
"451",25,"23",5
"452",25,"10",6
"453",25,"31",7
"454",25,"18",8
"455",25,"4",9
"456",25,"26",10
"457",25,"7",11
"458",25,"5",12
"459",25,"8",13
"460",25,"11",14
"461",25,"20",15
"462",25,"6",16
"463",25,"16",17
"464",26,"44",1
"465",26,"77",2
"466",26,"33",3
"467",26,"3",4
"468",26,"23",5
"469",26,"31",6
"470",26,"18",7
"471",26,"4",8
"472",26,"26",9
"473",26,"10",10
"474",26,"7",11
"475",26,"5",12
"476",26,"11",13
"477",26,"8",14
