"","lap","cars","Position"
"244",12,"18",4
"245",12,"77",5
"246",12,"8",6
"247",12,"16",7
"248",12,"23",8
"249",12,"5",9
"250",12,"11",10
"251",12,"3",11
"252",12,"55",12
"253",12,"26",13
"254",12,"10",14
"255",12,"7",15
"256",12,"31",16
"257",12,"63",17
"258",12,"4",18
"259",12,"99",19
"260",12,"6",20
"261",13,"44",1
"262",13,"33",2
"263",13,"20",3
"264",13,"18",4
"265",13,"77",5
"266",13,"8",6
"267",13,"16",7
"268",13,"23",8
"269",13,"5",9
"270",13,"11",10
"271",13,"3",11
"272",13,"55",12
"273",13,"26",13
"274",13,"10",14
"275",13,"7",15
"276",13,"31",16
"277",13,"63",17
"278",13,"4",18
"279",13,"99",19
"280",13,"6",20
"281",14,"44",1
"282",14,"33",2
"283",14,"20",3
"284",14,"18",4
"285",14,"77",5
"286",14,"8",6
"287",14,"16",7
"288",14,"23",8
"289",14,"5",9
"290",14,"11",10
"291",14,"3",11
"292",14,"55",12
"293",14,"26",13
"294",14,"7",14
"295",14,"10",15
"296",14,"31",16
"297",14,"63",17
"298",14,"4",18
"299",14,"99",19
"300",14,"6",20
"301",15,"44",1
"302",15,"33",2
"303",15,"20",3
"304",15,"18",4
"305",15,"77",5
"306",15,"8",6
"307",15,"16",7
"308",15,"23",8
"309",15,"5",9
"310",15,"11",10
"311",15,"3",11
"312",15,"55",12
"313",15,"26",13
"314",15,"7",14
"315",15,"31",15
"316",15,"4",16
"317",15,"63",17
"318",15,"10",18
"319",15,"99",19
"320",15,"6",20
"321",16,"44",1
"322",16,"33",2
"323",16,"18",3
"324",16,"20",4
"325",16,"77",5
"326",16,"8",6
"327",16,"16",7
"328",16,"23",8
"329",16,"5",9
"330",16,"11",10
"331",16,"3",11
"332",16,"55",12
"333",16,"26",13
"334",16,"7",14
"335",16,"31",15
"336",16,"4",16
"337",16,"63",17
"338",16,"99",18
"339",16,"6",19
"340",17,"44",1
"341",17,"33",2
"342",17,"18",3
"343",17,"77",4
"344",17,"20",5
"345",17,"8",6
"346",17,"16",7
"347",17,"23",8
"348",17,"5",9
"349",17,"11",10
"350",17,"3",11
"351",17,"55",12
"352",17,"26",13
"353",17,"7",14
"354",17,"31",15
"355",17,"4",16
"356",17,"63",17
"357",17,"99",18
"358",17,"6",19
"359",18,"44",1
"360",18,"33",2
"361",18,"18",3
"362",18,"77",4
"363",18,"20",5
"364",18,"8",6
"365",18,"23",7
"366",18,"16",8
"367",18,"5",9
"368",18,"11",10
"369",18,"3",11
"370",18,"55",12
"371",18,"7",13
"372",18,"26",14
"373",18,"31",15
"374",18,"4",16
"375",18,"63",17
"376",18,"99",18
"377",18,"6",19
"378",19,"44",1
"379",19,"33",2
"380",19,"18",3
"381",19,"77",4
"382",19,"20",5
"383",19,"8",6
"384",19,"23",7
"385",19,"5",8
"386",19,"16",9
"387",19,"11",10
"388",19,"3",11
"389",19,"55",12
"390",19,"7",13
"391",19,"31",14
"392",19,"4",15
"393",19,"63",16
"394",19,"99",17
"395",19,"26",18
"396",19,"6",19
"397",20,"44",1
"398",20,"33",2
"399",20,"18",3
"400",20,"77",4
"401",20,"20",5
"402",20,"8",6
"403",20,"23",7
"404",20,"5",8
"405",20,"11",9
"406",20,"3",10
"407",20,"55",11
"408",20,"16",12
"409",20,"7",13
"410",20,"31",14
"411",20,"4",15
"412",20,"26",16
"413",20,"99",17
"414",20,"63",18
"415",20,"6",19
"416",21,"44",1
"417",21,"33",2
"418",21,"18",3
"419",21,"77",4
"420",21,"20",5
"421",21,"8",6
"422",21,"23",7
"423",21,"5",8
"424",21,"11",9
"425",21,"3",10
"426",21,"55",11
"427",21,"7",12
"428",21,"31",13
"429",21,"4",14
"430",21,"16",15
"431",21,"26",16
"432",21,"63",17
"433",21,"99",18
"434",21,"6",19
"435",22,"44",1
"436",22,"33",2
"437",22,"18",3
"438",22,"77",4
"439",22,"20",5
"440",22,"8",6
"441",22,"23",7
"442",22,"5",8
"443",22,"11",9
"444",22,"3",10
"445",22,"55",11
"446",22,"7",12
"447",22,"31",13
"448",22,"4",14
"449",22,"16",15
"450",22,"26",16
"451",22,"63",17
"452",22,"99",18
"453",22,"6",19
"454",23,"44",1
"455",23,"33",2
"456",23,"18",3
"457",23,"77",4
"458",23,"20",5
"459",23,"8",6
"460",23,"23",7
"461",23,"5",8
"462",23,"11",9
"463",23,"3",10
"464",23,"55",11
"465",23,"7",12
"466",23,"31",13
"467",23,"4",14
"468",23,"16",15
"469",23,"26",16
"470",23,"63",17
"471",23,"99",18
"472",23,"6",19
"473",24,"44",1
"474",24,"33",2
"475",24,"18",3
"476",24,"77",4
"477",24,"20",5
