"","lap","cars","Position"
"143",7,"44",3
"144",7,"23",4
"145",7,"4",5
"146",7,"55",6
"147",7,"26",7
"148",7,"18",8
"149",7,"10",9
"150",7,"3",10
"151",7,"31",11
"152",7,"5",12
"153",7,"16",13
"154",7,"7",14
"155",7,"11",15
"156",7,"99",16
"157",7,"63",17
"158",7,"20",18
"159",7,"51",19
"160",7,"6",20
"161",8,"33",1
"162",8,"77",2
"163",8,"44",3
"164",8,"23",4
"165",8,"4",5
"166",8,"55",6
"167",8,"18",7
"168",8,"26",8
"169",8,"10",9
"170",8,"3",10
"171",8,"31",11
"172",8,"5",12
"173",8,"16",13
"174",8,"11",14
"175",8,"7",15
"176",8,"99",16
"177",8,"63",17
"178",8,"20",18
"179",8,"51",19
"180",8,"6",20
"181",9,"33",1
"182",9,"77",2
"183",9,"44",3
"184",9,"23",4
"185",9,"4",5
"186",9,"55",6
"187",9,"18",7
"188",9,"10",8
"189",9,"26",9
"190",9,"3",10
"191",9,"31",11
"192",9,"5",12
"193",9,"16",13
"194",9,"7",14
"195",9,"99",15
"196",9,"63",16
"197",9,"20",17
"198",9,"51",18
"199",9,"6",19
"200",10,"33",1
"201",10,"77",2
"202",10,"44",3
"203",10,"23",4
"204",10,"4",5
"205",10,"55",6
"206",10,"18",7
"207",10,"10",8
"208",10,"26",9
"209",10,"3",10
"210",10,"5",11
"211",10,"31",12
"212",10,"16",13
"213",10,"7",14
"214",10,"99",15
"215",10,"63",16
"216",10,"20",17
"217",10,"51",18
"218",10,"6",19
"219",11,"33",1
"220",11,"77",2
"221",11,"44",3
"222",11,"23",4
"223",11,"3",5
"224",11,"4",6
"225",11,"5",7
"226",11,"16",8
"227",11,"55",9
"228",11,"18",10
"229",11,"10",11
"230",11,"99",12
"231",11,"31",13
"232",11,"26",14
"233",11,"20",15
"234",11,"7",16
"235",11,"6",17
"236",11,"63",18
"237",11,"51",19
"238",12,"33",1
"239",12,"77",2
"240",12,"44",3
"241",12,"23",4
"242",12,"3",5
"243",12,"4",6
"244",12,"5",7
"245",12,"16",8
"246",12,"55",9
"247",12,"18",10
"248",12,"10",11
"249",12,"99",12
"250",12,"31",13
"251",12,"26",14
"252",12,"20",15
"253",12,"7",16
"254",12,"63",17
"255",12,"6",18
"256",12,"51",19
"257",13,"33",1
"258",13,"77",2
"259",13,"44",3
"260",13,"23",4
"261",13,"3",5
"262",13,"4",6
"263",13,"5",7
"264",13,"16",8
"265",13,"55",9
"266",13,"18",10
"267",13,"10",11
"268",13,"99",12
"269",13,"31",13
"270",13,"26",14
"271",13,"20",15
"272",13,"7",16
"273",13,"63",17
"274",13,"6",18
"275",13,"51",19
"276",14,"33",1
"277",14,"77",2
"278",14,"44",3
"279",14,"23",4
"280",14,"3",5
"281",14,"4",6
"282",14,"5",7
"283",14,"55",8
"284",14,"16",9
"285",14,"18",10
"286",14,"10",11
"287",14,"99",12
"288",14,"31",13
"289",14,"26",14
"290",14,"7",15
"291",14,"20",16
"292",14,"63",17
"293",14,"6",18
"294",14,"51",19
"295",15,"33",1
"296",15,"77",2
"297",15,"44",3
"298",15,"23",4
"299",15,"3",5
"300",15,"4",6
"301",15,"5",7
"302",15,"55",8
"303",15,"16",9
"304",15,"18",10
"305",15,"10",11
"306",15,"31",12
"307",15,"99",13
"308",15,"26",14
"309",15,"7",15
"310",15,"20",16
"311",15,"63",17
"312",15,"6",18
"313",15,"51",19
"314",16,"33",1
"315",16,"77",2
"316",16,"44",3
"317",16,"23",4
"318",16,"3",5
"319",16,"4",6
"320",16,"5",7
"321",16,"55",8
"322",16,"16",9
"323",16,"18",10
"324",16,"10",11
"325",16,"31",12
"326",16,"26",13
"327",16,"99",14
"328",16,"7",15
"329",16,"63",16
"330",16,"20",17
"331",16,"6",18
"332",16,"51",19
"333",17,"33",1
"334",17,"77",2
"335",17,"44",3
"336",17,"23",4
"337",17,"3",5
"338",17,"4",6
"339",17,"55",7
