"","lap","cars","Position"
"492",27,"3",4
"493",27,"18",5
"494",27,"10",6
"495",27,"26",7
"496",27,"31",8
"497",27,"11",9
"498",27,"23",10
"499",27,"5",11
"500",27,"6",12
"501",27,"89",13
"502",27,"4",14
"503",27,"51",15
"504",27,"99",16
"505",27,"20",17
"506",27,"7",18
"507",28,"63",1
"508",28,"77",2
"509",28,"3",3
"510",28,"55",4
"511",28,"18",5
"512",28,"31",6
"513",28,"10",7
"514",28,"11",8
"515",28,"23",9
"516",28,"5",10
"517",28,"26",11
"518",28,"89",12
"519",28,"4",13
"520",28,"51",14
"521",28,"6",15
"522",28,"99",16
"523",28,"20",17
"524",28,"7",18
"525",29,"63",1
"526",29,"77",2
"527",29,"18",3
"528",29,"3",4
"529",29,"31",5
"530",29,"11",6
"531",29,"23",7
"532",29,"5",8
"533",29,"55",9
"534",29,"26",10
"535",29,"10",11
"536",29,"89",12
"537",29,"4",13
"538",29,"51",14
"539",29,"6",15
"540",29,"99",16
"541",29,"20",17
"542",29,"7",18
"543",30,"63",1
"544",30,"77",2
"545",30,"18",3
"546",30,"31",4
"547",30,"11",5
"548",30,"23",6
"549",30,"5",7
"550",30,"55",8
"551",30,"26",9
"552",30,"3",10
"553",30,"10",11
"554",30,"89",12
"555",30,"4",13
"556",30,"51",14
"557",30,"6",15
"558",30,"99",16
"559",30,"20",17
"560",30,"7",18
"561",31,"63",1
"562",31,"77",2
"563",31,"18",3
"564",31,"31",4
"565",31,"11",5
"566",31,"23",6
"567",31,"55",7
"568",31,"26",8
"569",31,"3",9
"570",31,"5",10
"571",31,"10",11
"572",31,"4",12
"573",31,"89",13
"574",31,"6",14
"575",31,"99",15
"576",31,"51",16
"577",31,"20",17
"578",31,"7",18
"579",32,"63",1
"580",32,"77",2
"581",32,"18",3
"582",32,"31",4
"583",32,"11",5
"584",32,"23",6
"585",32,"55",7
"586",32,"26",8
"587",32,"3",9
"588",32,"10",10
"589",32,"4",11
"590",32,"5",12
"591",32,"6",13
"592",32,"99",14
"593",32,"20",15
"594",32,"89",16
"595",32,"7",17
"596",32,"51",18
"597",33,"63",1
"598",33,"77",2
"599",33,"18",3
"600",33,"31",4
"601",33,"11",5
"602",33,"23",6
"603",33,"55",7
"604",33,"26",8
"605",33,"3",9
"606",33,"10",10
"607",33,"4",11
"608",33,"5",12
"609",33,"6",13
"610",33,"99",14
"611",33,"20",15
"612",33,"89",16
"613",33,"7",17
"614",33,"51",18
"615",34,"63",1
"616",34,"77",2
"617",34,"18",3
"618",34,"31",4
"619",34,"11",5
"620",34,"23",6
"621",34,"55",7
"622",34,"26",8
"623",34,"3",9
"624",34,"10",10
"625",34,"4",11
"626",34,"5",12
"627",34,"6",13
"628",34,"99",14
"629",34,"20",15
"630",34,"89",16
"631",34,"7",17
"632",34,"51",18
"633",35,"63",1
"634",35,"77",2
"635",35,"18",3
"636",35,"31",4
"637",35,"11",5
"638",35,"23",6
"639",35,"55",7
"640",35,"26",8
"641",35,"3",9
"642",35,"10",10
"643",35,"4",11
"644",35,"5",12
"645",35,"6",13
"646",35,"99",14
"647",35,"20",15
"648",35,"89",16
"649",35,"7",17
"650",35,"51",18
"651",36,"63",1
"652",36,"77",2
"653",36,"18",3
"654",36,"31",4
"655",36,"11",5
"656",36,"23",6
"657",36,"55",7
"658",36,"26",8
"659",36,"3",9
"660",36,"10",10
"661",36,"4",11
"662",36,"5",12
"663",36,"6",13
"664",36,"99",14
"665",36,"20",15
"666",36,"89",16
"667",36,"7",17
"668",36,"51",18
"669",37,"63",1
"670",37,"77",2
"671",37,"18",3
"672",37,"31",4
"673",37,"11",5
"674",37,"23",6
"675",37,"55",7
"676",37,"26",8
"677",37,"3",9
"678",37,"10",10
"679",37,"4",11
"680",37,"5",12
"681",37,"6",13
"682",37,"99",14
"683",37,"20",15
"684",37,"89",16
"685",37,"7",17
"686",37,"51",18
"687",38,"63",1
"688",38,"77",2
"689",38,"18",3
"690",38,"31",4
"691",38,"11",5
"692",38,"23",6
"693",38,"55",7
"694",38,"26",8
"695",38,"3",9
"696",38,"10",10
"697",38,"4",11
"698",38,"5",12
"699",38,"6",13
"700",38,"99",14
"701",38,"20",15
"702",38,"89",16
"703",38,"7",17
"704",38,"51",18
"705",39,"63",1
"706",39,"77",2
"707",39,"18",3
"708",39,"31",4
"709",39,"11",5
"710",39,"23",6
"711",39,"55",7
"712",39,"26",8
"713",39,"3",9
"714",39,"10",10
"715",39,"4",11
"716",39,"5",12
"717",39,"6",13
"718",39,"99",14
"719",39,"20",15
"720",39,"89",16
"721",39,"7",17
"722",39,"51",18
"723",40,"63",1
"724",40,"77",2
"725",40,"18",3
"726",40,"31",4
"727",40,"11",5
"728",40,"23",6
"729",40,"55",7
"730",40,"26",8
"731",40,"3",9
"732",40,"10",10
"733",40,"4",11
"734",40,"5",12
"735",40,"6",13
"736",40,"99",14
"737",40,"20",15
"738",40,"89",16
"739",40,"7",17
"740",40,"51",18
"741",41,"63",1
"742",41,"77",2
"743",41,"18",3
"744",41,"11",4
"745",41,"31",5
"746",41,"23",6
"747",41,"55",7
"748",41,"26",8
"749",41,"3",9
"750",41,"10",10
"751",41,"4",11
"752",41,"5",12
"753",41,"6",13
"754",41,"99",14
"755",41,"20",15
"756",41,"89",16
"757",41,"7",17
"758",41,"51",18
"759",42,"63",1
"760",42,"77",2
"761",42,"18",3
"762",42,"11",4
"763",42,"23",5
"764",42,"55",6
"765",42,"26",7
"766",42,"3",8
"767",42,"10",9
"768",42,"31",10
"769",42,"4",11
"770",42,"5",12
"771",42,"6",13
"772",42,"99",14
"773",42,"20",15
"774",42,"89",16
"775",42,"7",17
"776",42,"51",18
"777",43,"63",1
"778",43,"77",2
"779",43,"11",3
"780",43,"23",4
"781",43,"55",5
"782",43,"26",6
"783",43,"3",7
"784",43,"10",8
"785",43,"31",9
"786",43,"18",10
"787",43,"4",11
"788",43,"5",12
"789",43,"6",13
"790",43,"99",14
"791",43,"20",15
"792",43,"89",16
"793",43,"7",17
"794",43,"51",18
"795",44,"63",1
"796",44,"77",2
"797",44,"11",3
"798",44,"23",4
"799",44,"55",5
"800",44,"26",6
"801",44,"3",7
"802",44,"10",8
"803",44,"31",9
"804",44,"18",10
"805",44,"4",11
"806",44,"5",12
"807",44,"6",13
"808",44,"99",14
"809",44,"20",15
"810",44,"89",16
"811",44,"7",17
"812",44,"51",18
"813",45,"63",1
"814",45,"77",2
"815",45,"11",3
"816",45,"23",4
"817",45,"55",5
"818",45,"26",6
"819",45,"3",7
"820",45,"10",8
"821",45,"31",9
"822",45,"18",10
"823",45,"4",11
"824",45,"5",12
"825",45,"6",13
"826",45,"99",14
"827",45,"20",15
"828",45,"89",16
"829",45,"7",17
"830",45,"51",18
"831",46,"77",1
"832",46,"63",2
"833",46,"11",3
"834",46,"23",4
"835",46,"55",5
"836",46,"26",6
"837",46,"3",7
"838",46,"10",8
"839",46,"31",9
"840",46,"18",10
"841",46,"4",11
"842",46,"5",12
"843",46,"6",13
"844",46,"99",14
"845",46,"20",15
"846",46,"89",16
"847",46,"7",17
"848",46,"51",18
"849",47,"77",1
"850",47,"63",2
"851",47,"11",3
"852",47,"55",4
"853",47,"23",5
"854",47,"26",6
"855",47,"3",7
"856",47,"10",8
"857",47,"31",9
"858",47,"18",10
"859",47,"4",11
"860",47,"5",12
"861",47,"6",13
"862",47,"99",14
"863",47,"20",15
"864",47,"89",16
"865",47,"7",17
"866",47,"51",18
"867",48,"77",1
"868",48,"63",2
"869",48,"55",3
"870",48,"26",4
"871",48,"3",5
"872",48,"10",6
"873",48,"31",7
"874",48,"18",8
"875",48,"11",9
"876",48,"4",10
"877",48,"23",11
"878",48,"5",12
"879",48,"6",13
"880",48,"99",14
"881",48,"20",15
"882",48,"89",16
"883",48,"7",17
"884",48,"51",18
"885",49,"77",1
"886",49,"63",2
"887",49,"55",3
"888",49,"26",4
"889",49,"3",5
"890",49,"10",6
"891",49,"31",7
"892",49,"18",8
